,carat,price,cut__Fair,cut__Good,cut__Ideal,cut__Premium,cut__Very Good,color__D,color__E,color__F,color__G,color__H,color__I,color__J,clarity__I1,clarity__IF,clarity__SI1,clarity__SI2,clarity__VS1,clarity__VS2,clarity__VVS1,clarity__VVS2
282,0.81,2795,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
283,0.72,2795,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
284,1.0,2795,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
285,0.73,2796,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
286,0.81,2797,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
287,0.81,2797,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
288,0.71,2797,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289,0.71,2797,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
290,0.71,2797,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291,0.57,2797,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
292,0.51,2797,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,0.72,2797,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
294,0.74,2797,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
295,0.74,2797,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
296,0.7,2797,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
297,0.8,2797,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
298,1.01,2797,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
299,0.8,2797,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
300,0.77,2798,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
301,0.83,2799,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
302,0.82,2799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
303,0.78,2799,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
304,0.6,2800,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
305,0.9,2800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
306,0.7,2800,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
307,0.9,2800,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
308,0.83,2800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
309,0.83,2800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
310,0.83,2800,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
311,0.74,2800,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
312,0.79,2800,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
313,0.61,2800,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
314,0.76,2800,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
315,0.96,2801,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
316,0.73,2801,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
317,0.73,2801,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
318,0.75,2801,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
319,0.71,2801,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
320,0.71,2801,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
321,0.71,2801,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
322,0.71,2801,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
323,1.04,2801,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
324,1.0,2801,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
325,0.87,2802,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
326,0.53,2802,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
327,0.72,2802,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
328,0.72,2802,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
329,0.7,2803,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
330,0.74,2803,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
331,0.71,2803,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
332,0.73,2803,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
333,0.7,2803,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
334,0.71,2803,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
335,0.71,2803,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
336,0.71,2803,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
337,0.77,2803,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
338,0.71,2803,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
339,0.78,2803,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
340,0.71,2803,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
341,0.91,2803,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
342,0.71,2804,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
343,0.71,2804,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
344,0.8,2804,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
345,0.7,2804,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
346,0.72,2804,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
347,0.72,2804,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
348,0.82,2804,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
349,0.7,2804,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350,0.72,2804,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
351,0.72,2804,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
352,0.9,2804,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
353,0.74,2805,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
354,0.74,2805,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
355,0.73,2805,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
356,0.57,2805,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
357,0.73,2805,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
358,0.72,2805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
359,0.74,2805,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
360,0.82,2805,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
361,0.81,2806,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
362,0.75,2806,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
363,0.7,2806,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
364,0.71,2807,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
365,0.71,2807,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
366,0.93,2807,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
367,0.8,2808,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
368,0.7,2808,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
369,1.0,2808,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
370,0.75,2808,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
371,0.58,2808,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
372,0.73,2808,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
373,0.81,2809,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
374,0.81,2809,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
375,0.71,2809,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
376,1.2,2809,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
377,0.7,2810,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
378,0.7,2810,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
379,0.74,2810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
380,0.7,2810,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
381,0.8,2810,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
382,0.75,2811,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
383,0.83,2811,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
384,1.0,2811,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
385,0.99,2811,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
386,0.7,2812,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
387,0.7,2812,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
388,0.7,2812,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
389,0.7,2812,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
390,0.32,554,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
391,0.32,554,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
392,0.32,554,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
393,0.32,554,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
394,0.32,554,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
395,0.32,554,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
396,0.3,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
397,0.3,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
398,0.3,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
399,0.3,554,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
400,0.3,554,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
401,0.3,554,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
402,0.3,554,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
403,0.32,554,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
404,0.33,554,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
405,0.29,555,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
406,0.29,555,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
407,0.31,555,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
408,0.34,555,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
409,0.34,555,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
410,0.34,555,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
411,0.34,555,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
412,0.3,555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
413,0.29,555,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
414,0.35,555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
415,0.43,555,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
416,0.32,556,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
417,0.36,556,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
418,0.3,556,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
419,0.26,556,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
420,0.7,2812,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
421,0.7,2812,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
422,0.71,2812,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
423,0.99,2812,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
424,0.73,2812,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
425,0.51,2812,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
426,0.91,2813,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
427,0.84,2813,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
428,0.91,2813,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
429,0.76,2814,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
430,0.76,2814,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
431,0.75,2814,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
432,0.55,2815,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
433,0.76,2815,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
434,0.74,2815,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
435,0.7,2815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
436,0.7,2815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
437,0.7,2815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
438,0.7,2815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
439,0.9,2815,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
440,0.95,2815,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
441,0.89,2815,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
442,0.72,2815,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
443,0.96,2815,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
444,1.02,2815,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
445,0.78,2816,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
446,0.61,2816,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
447,0.71,2816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
448,0.78,2816,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
449,0.87,2816,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
450,0.83,2816,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
451,0.71,2817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
452,0.71,2817,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
453,0.71,2817,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
454,0.71,2817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
455,0.63,2817,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
456,0.71,2817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
457,0.71,2817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
458,0.71,2817,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
459,0.71,2817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
460,0.9,2817,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
461,0.71,2817,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
462,0.7,2818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
463,0.7,2818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
464,0.7,2818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
465,1.0,2818,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
466,0.86,2818,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
467,0.8,2818,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
468,0.7,2818,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
469,0.7,2818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
470,0.7,2818,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
471,0.7,2818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
472,1.0,2818,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
473,0.72,2819,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
474,0.72,2819,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
475,0.7,2819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
476,0.86,2819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
477,0.71,2820,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
478,0.75,2821,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
479,0.73,2821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
480,0.53,2821,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
481,0.73,2821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
482,0.73,2821,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
483,0.73,2821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
484,0.73,2821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
485,0.73,2821,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486,0.73,2821,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
487,0.7,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
488,0.72,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
489,0.72,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
490,0.72,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
491,0.7,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
492,0.6,2822,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
493,0.74,2822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
494,0.73,2822,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
495,0.71,2822,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
496,0.71,2822,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
497,0.7,2822,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
498,0.7,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
499,0.9,2822,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
500,0.71,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
501,0.7,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
502,0.7,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
503,0.7,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
504,0.7,2822,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
505,0.7,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
506,0.7,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
507,0.7,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
508,0.7,2822,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
509,0.7,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
510,0.79,2823,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
511,0.9,2823,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
512,0.71,2823,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
513,0.61,2823,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
514,0.9,2823,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
515,0.71,2823,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
516,0.71,2824,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
517,0.77,2824,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
518,0.74,2824,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
519,0.82,2824,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
520,0.82,2824,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
521,0.71,2825,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
522,0.83,2825,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
523,0.73,2825,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
524,0.83,2825,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
525,1.17,2825,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
526,0.91,2825,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
527,0.73,2826,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
528,0.7,2826,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
529,0.9,2826,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
530,0.7,2826,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
531,0.7,2826,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,0.7,2826,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
533,0.9,2826,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
534,0.78,2826,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
535,0.96,2826,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
536,0.7,2827,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
537,0.72,2827,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
538,0.79,2827,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
539,0.7,2827,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
540,0.7,2827,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
541,0.7,2828,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
542,1.01,2828,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
543,0.72,2829,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
544,0.8,2829,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
545,0.59,2829,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
546,0.72,2829,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
547,0.75,2829,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
548,0.8,2829,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
549,0.71,2830,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
550,0.77,2830,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
551,0.97,2830,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
552,0.53,2830,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
553,0.53,2830,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
554,0.8,2830,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
555,0.9,2830,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
556,0.76,2831,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
557,0.72,2831,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
558,0.75,2831,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
559,0.72,2831,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
560,0.79,2831,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
561,0.72,2832,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
562,0.91,2832,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
563,0.71,2832,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
564,0.81,2832,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
