carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,fluorescence,hasVisualization,id,imageUrl,lxwRatio,measurements,polish,price,pricePerCarat,sellingIndex,shapeCode,shapeName,skus,symmetry,table,v360BaseUrl,visualizationImageUrl,willArriveForHoliday
['1.01'],['VS2'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['60.2'],./diamond-details/LD12903624,['None'],[True],LD12903624,,['1.00'],"[{'label': '6.45 x 6.48 x 3.89 mm', 'labelSmall': '6.45 x 6.48 x 3.89'}]",['Excellent'],8471,"['$8,387']",0.10802718,['RD'],['Round'],['LD12903624'],['Excellent'],['61.0'],https://bluenile.v360.in/50/imaged/gia-5333638120/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5333638120/still_230x230.jpg,False
['1.01'],['VS1'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['60.2'],./diamond-details/LD11449301,['None'],[True],LD11449301,,['1.00'],"[{'label': '6.51 x 6.48 x 3.91 mm', 'labelSmall': '6.51 x 6.48 x 3.91'}]",['Excellent'],8473,"['$8,389']",0.13233325,['RD'],['Round'],['LD11449301'],['Excellent'],['59.0'],https://bluenile.v360.in/48/imaged/gia-5306732045/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5306732045/still_230x230.jpg,False
['0.91'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.0'],./diamond-details/LD12456955,['None'],[True],LD12456955,,['1.01'],"[{'label': '6.20 x 6.16 x 3.84 mm', 'labelSmall': '6.20 x 6.16 x 3.84'}]",['Excellent'],8474,"['$9,312']",0.376152,['RD'],['Round'],['LD12456955'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-1327789724/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1327789724/still_230x230.jpg,False
['1.01'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 19'],['Sep 19'],['60.0'],./diamond-details/LD12388249,['None'],[True],LD12388249,,['1.00'],"[{'label': '6.54 x 6.51 x 3.92 mm', 'labelSmall': '6.54 x 6.51 x 3.92'}]",['Excellent'],8478,"['$8,394']",0.21400097,['RD'],['Round'],['LD12388249'],['Excellent'],['61.0'],https://bluenile.v360.in/59/imaged/gia-6321535665/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6321535665/still_230x230.jpg,False
['1.01'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 19'],['Sep 19'],['62.6'],./diamond-details/LD12388250,['None'],[True],LD12388250,,['1.01'],"[{'label': '6.38 x 6.34 x 3.98 mm', 'labelSmall': '6.38 x 6.34 x 3.98'}]",['Excellent'],8478,"['$8,394']",0.13366906,['RD'],['Round'],['LD12388250'],['Excellent'],['58.0'],https://bluenile.v360.in/59/imaged/gia-2326251433/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2326251433/still_230x230.jpg,False
['1.01'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.6'],./diamond-details/LD11021987,['Faint'],[True],LD11021987,,['1.00'],"[{'label': '6.44 x 6.42 x 3.97 mm', 'labelSmall': '6.44 x 6.42 x 3.97'}]",['Excellent'],8486,"['$8,402']",0.5094025,['RD'],['Round'],['LD11021987'],['Excellent'],['58.0'],https://bluenile.v360.in/48/imaged/gia-3295838292/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3295838292/still_230x230.jpg,False
['0.93'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.7'],./diamond-details/LD12325160,['Faint'],[True],LD12325160,,['1.01'],"[{'label': '6.20 x 6.24 x 3.90 mm', 'labelSmall': '6.20 x 6.24 x 3.90'}]",['Excellent'],8487,"['$9,126']",0.26180187,['RD'],['Round'],['LD12325160'],['Excellent'],['56.0'],https://bluenile.v360.in/50/imaged/gia-2326575824/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2326575824/still_230x230.jpg,False
['0.90'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['61.6'],./diamond-details/LD12156226,['Medium'],[True],LD12156226,,['1.01'],"[{'label': '6.20 x 6.15 x 3.80 mm', 'labelSmall': '6.20 x 6.15 x 3.80'}]",['Excellent'],8489,"['$9,432']",0.33781534,['RD'],['Round'],['LD12156226'],['Excellent'],['61.0'],https://bluenile.v360.in/50/imaged/gia-6321388180/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6321388180/still_230x230.jpg,False
['1.01'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.8'],./diamond-details/LD12566814,['None'],[False],LD12566814,,['1.00'],"[{'label': '6.41 x 6.44 x 3.97 mm', 'labelSmall': '6.41 x 6.44 x 3.97'}]",['Excellent'],8493,"['$8,409']",0.08044005,['RD'],['Round'],['LD12566814'],['Excellent'],['57.0'],,,False
['1.00'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.9'],./diamond-details/LD12772512,['None'],[True],LD12772512,,['1.01'],"[{'label': '6.37 x 6.33 x 3.99 mm', 'labelSmall': '6.37 x 6.33 x 3.99'}]",['Excellent'],8493,"['$8,493']",0.17171489,['RD'],['Round'],['LD12772512'],['Excellent'],['59.0'],https://bluenile.v360.in/2/imaged/gia-3335381624/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3335381624/still_230x230.jpg,False
['0.95'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['62.8'],./diamond-details/LD10504748,['Faint'],[True],LD10504748,,['1.01'],"[{'label': '6.27 x 6.23 x 3.92 mm', 'labelSmall': '6.27 x 6.23 x 3.92'}]",['Excellent'],8495,"['$8,942']",0.23797548,['RD'],['Round'],['LD10504748'],['Excellent'],['56.0'],https://bluenile.v360.in/5/imaged/gia-6197382667/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6197382667/still_230x230.jpg,False
['1.00'],['VS2'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['62.8'],./diamond-details/LD02996841,['None'],[True],LD02996841,,['1.00'],"[{'label': '6.39 x 6.36 x 4.00 mm', 'labelSmall': '6.39 x 6.36 x 4.00'}]",['Excellent'],8505,"['$8,505']",0.09846713,['RD'],['Round'],['LD02996841'],['Very Good'],['54.0'],https://bluenile.v360.in/15/imaged/gia-2151115307/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2151115307/still_230x230.jpg,False
['1.01'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['62.6'],./diamond-details/LD11467417,['Faint'],[True],LD11467417,,['1.00'],"[{'label': '6.36 x 6.39 x 3.99 mm', 'labelSmall': '6.36 x 6.39 x 3.99'}]",['Excellent'],8514,"['$8,430']",0.45598975,['RD'],['Round'],['LD11467417'],['Excellent'],['58.0'],https://bluenile.v360.in/29/imaged/gia-6193819415/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6193819415/still_230x230.jpg,False
['1.01'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['62.4'],./diamond-details/LD11633267,['Faint'],[True],LD11633267,,['1.01'],"[{'label': '6.37 x 6.41 x 3.99 mm', 'labelSmall': '6.37 x 6.41 x 3.99'}]",['Excellent'],8514,"['$8,430']",0.4560641,['RD'],['Round'],['LD11633267'],['Excellent'],['60.0'],https://bluenile.v360.in/29/imaged/gia-2195819402/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2195819402/still_230x230.jpg,False
['1.01'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['63.1'],./diamond-details/LD11889882,['Faint'],[True],LD11889882,,['1.00'],"[{'label': '6.37 x 6.39 x 4.02 mm', 'labelSmall': '6.37 x 6.39 x 4.02'}]",['Excellent'],8514,"['$8,430']",0.4472016,['RD'],['Round'],['LD11889882'],['Excellent'],['57.0'],https://bluenile.v360.in/29/imaged/gia-7311889106/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7311889106/still_230x230.jpg,False
['1.00'],['VVS2'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 19'],['Sep 19'],['62.1'],./diamond-details/LD12398210,['None'],[True],LD12398210,,['1.01'],"[{'label': '6.35 x 6.39 x 3.96 mm', 'labelSmall': '6.35 x 6.39 x 3.96'}]",['Excellent'],8514,"['$8,514']",0.4791335,['RD'],['Round'],['LD12398210'],['Excellent'],['59.0'],https://bluenile.v360.in/69/imaged/gia-6321601351/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6321601351/still_230x230.jpg,False
['1.01'],['VVS1'],['E'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 23'],['Sep 24'],['63.7'],./diamond-details/LD11131418,['None'],[True],LD11131418,,['1.01'],"[{'label': '6.32 x 6.24 x 4.00 mm', 'labelSmall': '6.32 x 6.24 x 4.00'}]",['Excellent'],8523,"['$8,439']",0.2057352,['RD'],['Round'],['LD11131418'],['Very Good'],['57.0'],https://bluenile.v360.in/59/imaged/gia-6231283005/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6231283005/still_230x230.jpg,False
['1.01'],['VVS2'],['E'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 25'],['Sep 26'],['62.2'],./diamond-details/LD07975290,['None'],[False],LD07975290,,['1.01'],"[{'label': '6.39 x 6.33 x 3.96 mm', 'labelSmall': '6.39 x 6.33 x 3.96'}]",['Excellent'],8524,"['$8,440']",0.16063544,['RD'],['Round'],['LD07975290'],['Very Good'],['60.0'],,,False
['1.01'],['VVS2'],['E'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['Sep 25'],['Sep 26'],['58.4'],./diamond-details/LD08259834,['None'],[False],LD08259834,,['1.01'],"[{'label': '6.57 x 6.53 x 3.82 mm', 'labelSmall': '6.57 x 6.53 x 3.82'}]",['Excellent'],8524,"['$8,440']",0.06413456,['RD'],['Round'],['LD08259834'],['Very Good'],['62.0'],,,False
['0.95'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['59.1'],./diamond-details/LD11904736,['Faint'],[False],LD11904736,,['1.00'],"[{'label': '6.46 x 6.48 x 3.82 mm', 'labelSmall': '6.46 x 6.48 x 3.82'}]",['Excellent'],8524,"['$8,973']",0.18399297,['RD'],['Round'],['LD11904736'],['Excellent'],['61.0'],,,False
['0.96'],['FL'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.1'],./diamond-details/LD12879966,['Strong'],[True],LD12879966,,['1.01'],"[{'label': '6.35 x 6.31 x 3.93 mm', 'labelSmall': '6.35 x 6.31 x 3.93'}]",['Excellent'],8526,"['$8,881']",0.5655012,['RD'],['Round'],['LD12879966'],['Excellent'],['57.0'],https://bluenile.v360.in/19/imaged/gia-2338543545/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2338543545/still_230x230.jpg,False
['1.00'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.7'],./diamond-details/LD12335077,['None'],[True],LD12335077,,['1.00'],"[{'label': '6.38 x 6.40 x 4.00 mm', 'labelSmall': '6.38 x 6.40 x 4.00'}]",['Excellent'],8528,"['$8,528']",0.19640526,['RD'],['Round'],['LD12335077'],['Excellent'],['59.0'],https://bluenile.v360.in/28/imaged/gia-2326466462/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2326466462/still_230x230.jpg,False
['1.00'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.0'],./diamond-details/LD12335078,['None'],[True],LD12335078,,['1.01'],"[{'label': '6.38 x 6.42 x 3.97 mm', 'labelSmall': '6.38 x 6.42 x 3.97'}]",['Excellent'],8528,"['$8,528']",0.20924097,['RD'],['Round'],['LD12335078'],['Excellent'],['60.0'],https://bluenile.v360.in/28/imaged/gia-1323464718/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1323464718/still_230x230.jpg,False
['1.01'],['VS1'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 25'],['Sep 26'],['62.3'],./diamond-details/LD07163560,['None'],[False],LD07163560,,['1.01'],"[{'label': '6.42 x 6.37 x 3.98 mm', 'labelSmall': '6.42 x 6.37 x 3.98'}]",['Excellent'],8532,"['$8,448']",0.040159907,['RD'],['Round'],['LD07163560'],['Very Good'],['58.0'],,,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['61.3'],./diamond-details/LD12133399,['Medium'],[True],LD12133399,,['1.01'],"[{'label': '6.44 x 6.39 x 3.93 mm', 'labelSmall': '6.44 x 6.39 x 3.93'}]",['Excellent'],8532,"['$8,532']",0.59368,['RD'],['Round'],['LD12133399'],['Very Good'],['58.0'],https://bluenile.v360.in/50/imaged/gia-2326379408/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2326379408/still_230x230.jpg,False
['0.94'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['62.3'],./diamond-details/LD11544199,['Faint'],[True],LD11544199,,['1.01'],"[{'label': '6.24 x 6.28 x 3.90 mm', 'labelSmall': '6.24 x 6.28 x 3.90'}]",['Excellent'],8533,"['$9,078']",0.2869635,['RD'],['Round'],['LD11544199'],['Excellent'],['60.0'],https://bluenile.v360.in/29/imaged/gia-6197853973/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6197853973/still_230x230.jpg,False
['0.95'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.4'],./diamond-details/LD12669981,['Medium'],[True],LD12669981,,['1.01'],"[{'label': '6.35 x 6.31 x 3.88 mm', 'labelSmall': '6.35 x 6.31 x 3.88'}]",['Excellent'],8535,"['$8,984']",0.16632597,['RD'],['Round'],['LD12669981'],['Excellent'],['58.0'],https://bluenile.v360.in/19/imaged/gia-2338158473/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2338158473/still_230x230.jpg,False
['1.01'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['62.6'],./diamond-details/LD11921136,['Faint'],[True],LD11921136,,['1.01'],"[{'label': '6.41 x 6.36 x 3.99 mm', 'labelSmall': '6.41 x 6.36 x 3.99'}]",['Excellent'],8541,"['$8,456']",0.15726669,['RD'],['Round'],['LD11921136'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-7311991873/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7311991873/still_230x230.jpg,False
['1.01'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.8'],./diamond-details/LD12203149,['Faint'],[True],LD12203149,,['1.00'],"[{'label': '6.41 x 6.44 x 3.97 mm', 'labelSmall': '6.41 x 6.44 x 3.97'}]",['Excellent'],8541,"['$8,456']",0.1657013,['RD'],['Round'],['LD12203149'],['Excellent'],['57.0'],https://bluenile.v360.in/28/imaged/gia-2327409330/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2327409330/still_230x230.jpg,False
['0.91'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.9'],./diamond-details/LD11467522,['None'],[True],LD11467522,,['1.00'],"[{'label': '6.21 x 6.18 x 3.89 mm', 'labelSmall': '6.21 x 6.18 x 3.89'}]",['Excellent'],8543,"['$9,388']",0.22310863,['RD'],['Round'],['LD11467522'],['Excellent'],['57.0'],https://bluenile.v360.in/48/imaged/gia-2304913382/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2304913382/still_230x230.jpg,False
['1.01'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.6'],./diamond-details/LD12767743,['None'],[True],LD12767743,,['1.01'],"[{'label': '6.47 x 6.43 x 3.97 mm', 'labelSmall': '6.47 x 6.43 x 3.97'}]",['Excellent'],8543,"['$8,458']",0.19455828,['RD'],['Round'],['LD12767743'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-6331232210/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6331232210/still_230x230.jpg,False
['1.01'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.8'],./diamond-details/LD12636552,['None'],[True],LD12636552,,['1.01'],"[{'label': '6.48 x 6.44 x 3.99 mm', 'labelSmall': '6.48 x 6.44 x 3.99'}]",['Excellent'],8548,"['$8,463']",0.19656493,['RD'],['Round'],['LD12636552'],['Excellent'],['58.0'],https://bluenile.v360.in/48/imaged/gia-1325908836/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1325908836/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['60.7'],./diamond-details/LD11824247,['Strong'],[True],LD11824247,,['1.01'],"[{'label': '6.46 x 6.41 x 3.91 mm', 'labelSmall': '6.46 x 6.41 x 3.91'}]",['Excellent'],8553,"['$8,468']",0.5506004,['RD'],['Round'],['LD11824247'],['Excellent'],['60.0'],https://bluenile.v360.in/50/imaged/gia-1313837424/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1313837424/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['63.1'],./diamond-details/LD11883323,['Strong'],[True],LD11883323,,['1.01'],"[{'label': '6.39 x 6.35 x 4.01 mm', 'labelSmall': '6.39 x 6.35 x 4.01'}]",['Excellent'],8553,"['$8,468']",0.48100755,['RD'],['Round'],['LD11883323'],['Excellent'],['55.0'],https://bluenile.v360.in/50/imaged/gia-6311873581/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6311873581/still_230x230.jpg,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['62.5'],./diamond-details/LD12790360,['Strong'],[True],LD12790360,,['1.01'],"[{'label': '6.37 x 6.41 x 4.00 mm', 'labelSmall': '6.37 x 6.41 x 4.00'}]",['Excellent'],8560,"['$8,560']",0.52206737,['RD'],['Round'],['LD12790360'],['Excellent'],['58.0'],https://bluenile.v360.in/7/imaged/gia-2205445559/2/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2205445559/still_230x230.jpg?v=2,False
['1.00'],['VS2'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['63.0'],./diamond-details/LD11131405,['Faint'],[True],LD11131405,,['1.00'],"[{'label': '6.37 x 6.35 x 4.00 mm', 'labelSmall': '6.37 x 6.35 x 4.00'}]",['Very Good'],8563,"['$8,563']",0.10160407,['RD'],['Round'],['LD11131405'],['Excellent'],['54.0'],https://bluenile.v360.in/59/imaged/gia-6173517771/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6173517771/still_230x230.jpg,False
['1.00'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['62.5'],./diamond-details/LD12844031,['None'],[True],LD12844031,,['1.00'],"[{'label': '6.39 x 6.37 x 3.99 mm', 'labelSmall': '6.39 x 6.37 x 3.99'}]",['Excellent'],8563,"['$8,563']",0.5065813,['RD'],['Round'],['LD12844031'],['Very Good'],['55.0'],https://bluenile.v360.in/43/imaged/gia-6332544241/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332544241/still_230x230.jpg,False
['0.95'],['VVS1'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['59.6'],./diamond-details/LD12832351,['None'],[True],LD12832351,,['1.00'],"[{'label': '6.39 x 6.37 x 3.80 mm', 'labelSmall': '6.39 x 6.37 x 3.80'}]",['Excellent'],8565,"['$9,016']",0.114937596,['RD'],['Round'],['LD12832351'],['Excellent'],['60.0'],https://bluenile.v360.in/50/imaged/gia-5333446090/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5333446090/still_230x230.jpg,False
['1.00'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['60.4'],./diamond-details/LD12612275,['None'],[True],LD12612275,,['1.00'],"[{'label': '6.44 x 6.47 x 3.90 mm', 'labelSmall': '6.44 x 6.47 x 3.90'}]",['Excellent'],8568,"['$8,568']",0.2637627,['RD'],['Round'],['LD12612275'],['Excellent'],['60.0'],https://bluenile.v360.in/29/imaged/gia-1323990593/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1323990593/still_230x230.jpg,False
['1.00'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['61.4'],./diamond-details/LD12624025,['None'],[False],LD12624025,,['1.01'],"[{'label': '6.39 x 6.43 x 3.93 mm', 'labelSmall': '6.39 x 6.43 x 3.93'}]",['Excellent'],8568,"['$8,568']",0.10596536,['RD'],['Round'],['LD12624025'],['Excellent'],['60.0'],,,False
['1.00'],['VVS2'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.7'],./diamond-details/LD12836787,['Faint'],[True],LD12836787,,['1.00'],"[{'label': '6.37 x 6.34 x 3.99 mm', 'labelSmall': '6.37 x 6.34 x 3.99'}]",['Excellent'],8568,"['$8,568']",0.5191853,['RD'],['Round'],['LD12836787'],['Excellent'],['56.0'],https://bluenile.v360.in/2/imaged/gia-7331540163/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7331540163/still_230x230.jpg,False
['1.00'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['62.3'],./diamond-details/LD12851308,['None'],[True],LD12851308,,['1.00'],"[{'label': '6.37 x 6.38 x 3.97 mm', 'labelSmall': '6.37 x 6.38 x 3.97'}]",['Excellent'],8568,"['$8,568']",0.20153393,['RD'],['Round'],['LD12851308'],['Excellent'],['56.0'],https://bluenile.v360.in/29/imaged/gia-1335466795/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1335466795/still_230x230.jpg,False
['1.01'],['VS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['60.0'],./diamond-details/LD11921137,['Faint'],[True],LD11921137,,['1.00'],"[{'label': '6.53 x 6.50 x 3.91 mm', 'labelSmall': '6.53 x 6.50 x 3.91'}]",['Excellent'],8576,"['$8,491']",0.24963997,['RD'],['Round'],['LD11921137'],['Excellent'],['58.0'],https://bluenile.v360.in/50/imaged/gia-2326009187/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2326009187/still_230x230.jpg,False
['1.01'],['VS1'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.0'],./diamond-details/LD08405153,['None'],[True],LD08405153,,['1.01'],"[{'label': '6.49 x 6.45 x 3.95 mm', 'labelSmall': '6.49 x 6.45 x 3.95'}]",['Excellent'],8579,"['$8,494']",0.14336221,['RD'],['Round'],['LD08405153'],['Excellent'],['57.0'],https://bluenile.v360.in/1/imaged/gia-7243960959/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7243960959/still_230x230.jpg,False
['1.00'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['63.2'],./diamond-details/LD11131409,['None'],[True],LD11131409,,['1.01'],"[{'label': '6.40 x 6.34 x 4.02 mm', 'labelSmall': '6.40 x 6.34 x 4.02'}]",['Excellent'],8581,"['$8,581']",0.14233367,['RD'],['Round'],['LD11131409'],['Very Good'],['56.0'],https://bluenile.v360.in/59/imaged/gia-1176747325/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1176747325/still_230x230.jpg,False
['1.00'],['VS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['63.1'],./diamond-details/LD11131411,['None'],[True],LD11131411,,['1.01'],"[{'label': '6.40 x 6.32 x 4.01 mm', 'labelSmall': '6.40 x 6.32 x 4.01'}]",['Excellent'],8581,"['$8,581']",0.13788489,['RD'],['Round'],['LD11131411'],['Very Good'],['56.0'],https://bluenile.v360.in/59/imaged/gia-7231446940/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7231446940/still_230x230.jpg,False
['1.00'],['VS1'],['D'],['Small'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 25'],['Sep 26'],['58.6'],./diamond-details/LD11550804,['None'],[False],LD11550804,,['1.01'],"[{'label': '6.52 x 6.47 x 3.81 mm', 'labelSmall': '6.52 x 6.47 x 3.81'}]",['Very Good'],8584,"['$8,584']",0.05699122,['RD'],['Round'],['LD11550804'],['Very Good'],['61.0'],,,False
['1.00'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.4'],./diamond-details/LD05865180,['Medium'],[True],LD05865180,,['1.00'],"[{'label': '6.42 x 6.44 x 3.95 mm', 'labelSmall': '6.42 x 6.44 x 3.95'}]",['Excellent'],8586,"['$8,586']",0.52892333,['RD'],['Round'],['LD05865180'],['Excellent'],['60.0'],https://bluenile.v360.in/9/imaged/gia-7191633670/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7191633670/still_230x230.jpg,False
